source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
Ugy86ia9hTsLwZ3U6Jl4AaABAg,comment,gzHLv6rLSpQ,,False,@Jzak25,"So this is supposed to be the comparison to Tesla's model X, S or 3?",0,True
Ugy86ia9hTsLwZ3U6Jl4AaABAg.9m4cubN9M559m6PNmdnqhi,comment,gzHLv6rLSpQ,Ugy86ia9hTsLwZ3U6Jl4AaABAg,True,@QL2004,S,0,True
UgynEgL4xe-1i-c2wZR4AaABAg,comment,gzHLv6rLSpQ,,False,@systemuser8701,They got the paint wrong. Instead of Lego Blue it should be British Racing Green !!!,0,True
UgzmcQP3fLBWM0mDR4N4AaABAg,comment,gzHLv6rLSpQ,,False,@urduur,I should buy one 🥰. Actually I am planning,10,True
UgyI7YK3V4Gvoj7Y7p54AaABAg,comment,gzHLv6rLSpQ,,False,@shereamason7923,My only issue is the price sorry can’t see anyone buying a car for 70 thousand,0,True
UgwGN1wqbAFP2rrsGlV4AaABAg,comment,gzHLv6rLSpQ,,False,@uws_kar,يارب ترزقني بسياره بصيطه وتفرحني 😥بيها والله حلمي ان امتلك سياره رخيصه الثمن🥺,1,True
Ugz2JxV7bfhNErkrfWF4AaABAg,comment,gzHLv6rLSpQ,,False,@uws_kar,yarab tarzuquni bisayaarih basitah watafrihuni 😥biha wallah hilmi amtalak sayaaruh rakhisah althamana,1,True
UgywYsF1oIi0QAnyHLF4AaABAg,comment,gzHLv6rLSpQ,,False,@vincetin7012,"After buying this car the first MOD I'd do is remove the ""Build Your Dreams"" logo at the back.",2,True
UgywYsF1oIi0QAnyHLF4AaABAg.9m1_ZZA5-Ow9m81FmE5neQ,comment,gzHLv6rLSpQ,UgywYsF1oIi0QAnyHLF4AaABAg,True,@brushesSolder,"This is because of ""native language shyness""",0,True
UgywYsF1oIi0QAnyHLF4AaABAg.9m1_ZZA5-Ow9mD_O1-xgog,comment,gzHLv6rLSpQ,UgywYsF1oIi0QAnyHLF4AaABAg,True,@drinlakjyen418,lol..,0,True
UgxRamE5CnSh0Z1fE5h4AaABAg,comment,gzHLv6rLSpQ,,False,@xpengfangirl7942,"In china the HiPhi Z is the most prestigious, and that BYD Han, is like a junk toy",0,True
UgxRamE5CnSh0Z1fE5h4AaABAg.9m1ZRn8hfv99m6PayHhULW,comment,gzHLv6rLSpQ,UgxRamE5CnSh0Z1fE5h4AaABAg,True,@QL2004,"HiPhi is a toy, an expensive toy.  this is a car.",1,True
UgxRamE5CnSh0Z1fE5h4AaABAg.9m1ZRn8hfv99mBOiQXxfxh,comment,gzHLv6rLSpQ,UgxRamE5CnSh0Z1fE5h4AaABAg,True,@masonye1354,"As a Chinese, I tell you that the HiPhi  are bought by people with silly money.",0,True
UgxKBFHZNw98J0_tbRp4AaABAg,comment,gzHLv6rLSpQ,,False,@xpengfangirl7942,"Spyros Panopoulos has the brake kt for EVs now, 5X stopping power versus ceramics",0,True
UgxHOT5OvN-Qg2nC4NN4AaABAg,comment,gzHLv6rLSpQ,,False,@大真韦,CHINA NAMBER ?,0,True
UgwHGhfe2C4IiH6g2xV4AaABAg,comment,gzHLv6rLSpQ,,False,@SuHJung-xl5bt,"Overpriced unreliable vehicle.  I would personally never pay 80,000 euro for this vehicle. If you willing pay that much, you've got tons of better option than BYD",1,True
UgwHGhfe2C4IiH6g2xV4AaABAg.9m18bP5VKGT9m28se25yVP,comment,gzHLv6rLSpQ,UgwHGhfe2C4IiH6g2xV4AaABAg,True,@EmmaNguyen-mg5xq,🤣🤣🤣🤣. Narrow-minded,1,True
UgwHGhfe2C4IiH6g2xV4AaABAg.9m18bP5VKGT9m2CyISefaH,comment,gzHLv6rLSpQ,UgwHGhfe2C4IiH6g2xV4AaABAg,True,@SuHJung-xl5bt,@EmmaNguyen-mg5xq will you pay 80 grand euro for this? Be honest now 😅,0,True
UgwHGhfe2C4IiH6g2xV4AaABAg.9m18bP5VKGT9m6RI50XDl1,comment,gzHLv6rLSpQ,UgwHGhfe2C4IiH6g2xV4AaABAg,True,@QL2004,like what? anything comparable made by non chinese is over 100k.,0,True
UgwHGhfe2C4IiH6g2xV4AaABAg.9m18bP5VKGT9m6U7P3fGff,comment,gzHLv6rLSpQ,UgwHGhfe2C4IiH6g2xV4AaABAg,True,@SuHJung-xl5bt,"@qilu2004  all the major companies are around that price 80 grand Euros, and I am talking about Sedan, not grand SUVs.  If you go for Volkswagen it's even way cheaper, then you got Skoda, which is basically under Volkswagen. They are much more reliable and cheaper than BYD ranges. BYDs are cheap in China and it controls the market there, but they aren't cheap in Europe. Tesla has reduced their prices massively in Europe, apparently they are cheaper han BYD",0,True
UgwHGhfe2C4IiH6g2xV4AaABAg.9m18bP5VKGT9m77cK-vbb-,comment,gzHLv6rLSpQ,UgwHGhfe2C4IiH6g2xV4AaABAg,True,@QL2004,"@SuHJung-xl5bt i am talking about ev, not ICE. VW doesn't have a decent ev sedan, nor does skoda. the closest thing to this is tesla model s which cost north of 100k.",0,True
UgwHGhfe2C4IiH6g2xV4AaABAg.9m18bP5VKGT9m7i9AIWlQQ,comment,gzHLv6rLSpQ,UgwHGhfe2C4IiH6g2xV4AaABAg,True,@SuHJung-xl5bt,"@qilu2004  well, I am taking about EV, Volkswagen doesn't have sedan but have EV vehicles which is far more reliable than BYD, and think about getting a BYD serviced in Europe, at least in Sweden, it'll be hard to get serviced, we got many Chinese EVs here in Sweden,  problem with them is getting serviced or if something doesn't function well, you gotta wait days to weeks to get fixed. 
Model S is costy compare to other EV vehicles, but you gotta know with 80 grand, you got so much other EV options, at least here in Sweden. Volvo is bringing out EVs with similar price range. You got cheaper options like Kia, hyundai and Nissan.  Tesla's model 3 and y, they cost around 50-65 grand. 
You talking about decent EV,  do you really think BYD is decent EV? They first need to build more service points and then talk about decent or not.",0,True
