source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
UgydewhBz_EftiosouB4AaABAg.9zuIUWmMDoj9zw4pSHjcY4,comment,tezLYZHWkK4,UgydewhBz_EftiosouB4AaABAg,True,@JonySmith-bb4gx,"@avengerteam5308 also which country is named west ?

Funny how is china not east For u 

And also where is your product ?",0,True
UgydewhBz_EftiosouB4AaABAg.9zuIUWmMDoj9zwYmfbWUiD,comment,tezLYZHWkK4,UgydewhBz_EftiosouB4AaABAg,True,@avengerteam5308,"@JonySmith-bb4gx 
My product ? Are you blind, Look at the above main comment where I've 
already mentioned Original and Genuine #Tesla. 
Atleast nobody can say it #Copy_Cat_byd.
🤣",0,True
UgydewhBz_EftiosouB4AaABAg.9zuIUWmMDoj9zweBNkp21f,comment,tezLYZHWkK4,UgydewhBz_EftiosouB4AaABAg,True,@JonySmith-bb4gx,@avengerteam5308 sweety . Teslas use byd batteries stove Tesla doesn't make batteries dum#a$$,0,True
UgxtigFR3KzNeV2pYPN4AaABAg,comment,tezLYZHWkK4,,False,@brunoallen7367,https://youtu.be/DwhnArkZTu8?si=l7JdTul2IEGR2Mhh,0,True
UgxtigFR3KzNeV2pYPN4AaABAg.9zuG2oYq4xk9zuGhrL6lOC,comment,tezLYZHWkK4,UgxtigFR3KzNeV2pYPN4AaABAg,True,@JonySmith-bb4gx,"Tooo easy 

0 proof provided in the video . 

0 govt stats shared
0 ncap tests results shared
0 actual reports shown

Try again",1,True
UgxtigFR3KzNeV2pYPN4AaABAg.9zuG2oYq4xk9zuKWx9xlrN,comment,tezLYZHWkK4,UgxtigFR3KzNeV2pYPN4AaABAg,True,@汪光奥,Propaganda channel for stupid😅,1,True
UgxtigFR3KzNeV2pYPN4AaABAg.9zuG2oYq4xk9zuXiwRRJ0N,comment,tezLYZHWkK4,UgxtigFR3KzNeV2pYPN4AaABAg,True,@JonySmith-bb4gx,​@user-mo3jo2fs8m the channel shows old cars that are not even sold beyond china,0,True
UgxPZoRrRcU1aky6YLZ4AaABAg,comment,tezLYZHWkK4,,False,@donsabrosano,19:29 🏳‍🌈?,0,True
UgwjcBMP36QLHEdX2ap4AaABAg,comment,tezLYZHWkK4,,False,@vahagnmelikyan2906,I farted together with this dude. I was confused when i smelled my own fart. I didn't realize i farted with him😂,0,True
Ugx6nCOajAg55ZlTuWJ4AaABAg,comment,tezLYZHWkK4,,False,@88Xlmk,If I had the money I would never risk my life and family lives by buying BYD. It is not a coincidence that they are called mobile cremation furnaces.,0,True
Ugx6nCOajAg55ZlTuWJ4AaABAg.9zu5mZBwwFo9zuWCnlISPj,comment,tezLYZHWkK4,Ugx6nCOajAg55ZlTuWJ4AaABAg,True,@JonySmith-bb4gx,"Source ? Proof ? 


Waiting",0,True
UgxiE-5IbyWLX1b4z554AaABAg,comment,tezLYZHWkK4,,False,@VDA_LNT,BYD 've copied Tesla,0,True
UgxiE-5IbyWLX1b4z554AaABAg.9zu5XFPIK4L9zupVRSG2M3,comment,tezLYZHWkK4,UgxiE-5IbyWLX1b4z554AaABAg,True,@Forest-Handmade,But the reality is tesla copied byd. Google it,1,True
UgxiE-5IbyWLX1b4z554AaABAg.9zu5XFPIK4L9zw5V7sH-8h,comment,tezLYZHWkK4,UgxiE-5IbyWLX1b4z554AaABAg,True,@JonySmith-bb4gx,Actually Tesla uses byd batteries . Lol,0,True
Ugx2lT3pYvKTknZ5KlN4AaABAg,comment,tezLYZHWkK4,,False,@sunil-zo1vf,I own a Model Y It is horrible without a heads-up display! The center screen is too distracting while driving!,0,True
UgxfoO0fDfPBCyTDiR14AaABAg,comment,tezLYZHWkK4,,False,@阿季-d5u,"Only 25,000euro i can buy this BYD car in China, crazy tax from EU",1,True
UgxfoO0fDfPBCyTDiR14AaABAg.9zu4wCv-Zw69zu5yBVLWf8,comment,tezLYZHWkK4,UgxfoO0fDfPBCyTDiR14AaABAg,True,@阿季-d5u,"Btw, the weather of uk is 😢",0,True
Ugy4n8hBRdy9P_A4c4t4AaABAg,comment,tezLYZHWkK4,,False,@SkaffaS,Tesla's are so boring looking.,0,True
