source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
UgwTEtFbgJ3x7ctJD8R4AaABAg,comment,iueGI4CzP-0,,False,@cesarjamessaldana275,"Tesla owners already have a reputation for being bad drivers, and those blinkers aren’t going to do them any favors 😂

I just know I’d forget to press those buttons",0,True
UgwPWfZHKllRgbOWNtJ4AaABAg,comment,iueGI4CzP-0,,False,@RastaBIasta,I'm waiting for a 2 Door Sports car that's not the roadster.,1,True
Ugzj9bs4-vuoFPIKotl4AaABAg,comment,iueGI4CzP-0,,False,@JorenMathews,"I hate the indicator buttons, but maybe I'd get used to it.",0,True
UgwntmFhmzHhUN4UFE94AaABAg,comment,iueGI4CzP-0,,False,@vizzwizz,hahahahaha the license plate. the troll has been trolled,0,True
UgzcekvpJ2PY7YxlfDd4AaABAg,comment,iueGI4CzP-0,,False,@ValeryTolkov-WA,"Looks nice. But no stalks? No way. It makes it harder to switch to second car, rental cars, etc.",0,True
Ugwpl-QW0tcY3kB4l5Z4AaABAg,comment,iueGI4CzP-0,,False,@dk5746,"Perfect ‘starter ev’, as opposed to what?",0,True
UgzlVZRVoTjpGCbhZHd4AaABAg,comment,iueGI4CzP-0,,False,@youssef3616-l8g,"Still using that dumb turn signal Playstation button I see. 
I had a Tesla as a company car and immediately swapped it. Too reliant on the touch screen for basically anything essential.
And now some brilliant engineer at Tesla decided it was time to... you guessed it.... select the gear through the touch screen.
Because that's what the consumer was hoping for: more essential functionality through the touch screen.
At least you got your sweet money for promoting this trash car, Marquees.",0,True
UgwQDlnuWB9aDYY1tUp4AaABAg,comment,iueGI4CzP-0,,False,@JimmyNguyenP,looking forward to reefreshed y,0,True
Ugyqnb0f1xtctA-ItzZ4AaABAg,comment,iueGI4CzP-0,,False,@ff11dream,❤,0,True
UgxBKf-Yc6kqFX1R85x4AaABAg,comment,iueGI4CzP-0,,False,@Broswhoknowstuff,NOPE!,0,True
UgyrD9x6CkVcZMJMhs14AaABAg,comment,iueGI4CzP-0,,False,@piotrejek7507,nothing will ever replace parking sensors,0,True
UgyrD9x6CkVcZMJMhs14AaABAg.A-KxJndD2tRA-L6hTYhBid,comment,iueGI4CzP-0,UgyrD9x6CkVcZMJMhs14AaABAg,True,@user-RCST,I believe this one added back the ultrasonic sensors,0,True
Ugx_zJcZsPUkcmOub6l4AaABAg,comment,iueGI4CzP-0,,False,@benjilafouine,"We have Chicago style weather but for a solid two months and from what I could gather, getting more than 220 miles (330 km) with the long range version can be a problem. I sporadically drive to my former home town, Montreal Quebec, and it is a 100 miles away from my home (160 km). A friend had a Tesla a few years back and he said that “in winter, you get to Montreal and do the least mileage as you can and charge as soon as you get out of the city because you will not make it back”. He went back to gasoline after his lease (and he had quite a lot of mechanical issues also). As for myself, my SUV tells me when I fill it up that I will have a range of 458 km and it is right on the ticket except if I’m stuck in heavy traffic or if I let it heat when it’s -20 degrees C outside. That being said, I am a big fan of your channel.",0,True
UgxKx67WXOGO3rDnpVp4AaABAg,comment,iueGI4CzP-0,,False,@thecollegiate100,You lost my respect when your plate says DEI,0,True
UgxMIxvTUKpmG5zusZh4AaABAg,comment,iueGI4CzP-0,,False,@Kryoxys,Can't wait for the refreshed Model Y Performance.,0,True
UgwgLNbpO_yD-NCm_lF4AaABAg,comment,iueGI4CzP-0,,False,@obviouslyPSM,"this review settles it. when my current gas-powered lease is up in march, model 3 is coming my way",6,True
